销售日期,销售价格,卧室数,浴室数,居住面积,土地面积,楼层数,是否海景房,视野,成色,建筑设计水平,地上建筑面积,地下建筑面积,建筑年份,翻新年份,邮编,纬度,经度,附近15间房屋平均居住面积,附近15间房屋平均土地面积,每间卧室平均浴室数,有无地下室,距最近优质啤酒厂的距离,距海岸线的最近距离,距医院的交通距离
3/22/2015,300000.0,3,1.75,1420,7200,1.0,0.0,0.0,3,7,1000,420.0,1979,0.0,98146,47.5069,-122.367,1550,8640,1.7142857142857142,1.0,7.31,0.885008582,0.3964836920000001
3/26/2015,208500.0,2,1.0,880,4814,1.0,0.0,0.0,4,5,880,0.0,1906,0.0,98010,47.3107,-121.999,1010,6160,2.0,0.0,25.73,17.25664586,0.437399093
2/11/2015,316000.0,2,2.0,860,3000,1.0,0.0,0.0,3,6,860,0.0,1906,0.0,98118,47.5633,-122.288,1290,3500,1.0,0.0,3.73,0.6430434110000001,0.204308641
6/23/2014,249900.0,3,2.0,1310,6738,1.0,0.0,0.0,4,7,1310,0.0,1990,0.0,98042,47.3694,-122.083,1290,8067,1.5,0.0,20.15,10.89802098,0.437399093
7/31/2014,675000.0,3,2.25,1780,4252,2.0,0.0,0.0,4,8,1540,240.0,1989,0.0,98144,47.6004,-122.292,2220,4000,1.3333333333333333,1.0,1.57,0.292825461,0.122906875
10/30/2014,447000.0,3,2.25,1440,4667,2.0,0.0,0.0,3,7,1440,0.0,1985,0.0,98029,47.5662,-122.01700000000001,1610,4756,1.3333333333333333,0.0,14.53,1.7833130519999998,0.393844328
4/17/2015,675000.0,3,2.0,1510,3817,1.5,0.0,0.0,3,8,1510,0.0,1905,1994.0,98122,47.6088,-122.294,1510,3817,1.5,0.0,1.26,0.529002382,0.103809622
4/21/2015,546000.0,4,2.5,2100,1397,3.0,0.0,0.0,3,8,1580,520.0,2008,0.0,98144,47.5928,-122.295,1490,1201,1.6,1.0,1.81,0.35886459600000004,0.138798246
12/31/2014,310000.0,3,2.0,1310,1361,3.0,0.0,0.0,3,7,1310,0.0,2003,0.0,98133,47.7337,-122.34299999999999,1370,1608,1.5,0.0,4.92,1.426216783,0.213143331
1/6/2015,190000.0,3,1.0,1280,5100,1.0,0.0,0.0,3,7,880,400.0,1961,0.0,98178,47.5035,-122.259,1360,6120,3.0,1.0,8.07,0.794380677,0.351068895
6/18/2014,650000.0,3,1.5,1320,8114,1.0,0.0,0.0,3,8,1320,0.0,1951,0.0,98004,47.5827,-122.195,2110,8114,2.0,0.0,6.21,0.283383909,0.240961112
10/2/2014,585000.0,3,2.5,1740,2350,2.0,0.0,0.0,3,8,1130,610.0,1995,0.0,98112,47.6207,-122.29700000000001,1740,3201,1.2,1.0,1.22,0.6940226540000001,0.074914274
11/6/2014,1430000.0,4,2.5,2910,7364,2.0,0.0,0.0,3,10,2910,0.0,2003,0.0,98033,47.6906,-122.213,2480,8400,1.6,0.0,6.77,0.225882724,0.128667689
11/11/2014,174900.0,3,1.0,1100,6000,1.5,0.0,0.0,2,6,1100,0.0,1926,0.0,98108,47.5279,-122.318,960,5880,3.0,0.0,5.86,2.558249462,0.309068045
9/24/2014,360000.0,3,2.25,1381,1180,3.0,0.0,0.0,3,8,1381,0.0,2007,0.0,98125,47.71100000000001,-122.32,1381,1180,1.3333333333333333,0.0,4.01,2.051475538,0.146712063
4/29/2015,234000.0,3,1.0,960,9624,1.0,0.0,0.0,3,7,960,0.0,1953,0.0,98155,47.7758,-122.301,1540,9624,3.0,0.0,8.34,2.095737476,0.306151618
3/3/2015,315000.0,3,2.5,2200,5954,2.0,0.0,0.0,3,7,2200,0.0,2004,0.0,98042,47.3709,-122.125,2200,5046,1.2,0.0,19.04,9.934321221,0.503535928
3/25/2015,225000.0,3,1.0,1250,7820,1.0,0.0,0.0,3,7,1250,0.0,1967,0.0,98001,47.3397,-122.291,1300,7920,3.0,0.0,18.91,1.69280587,0.501579779
5/23/2014,606000.0,3,1.0,1500,3920,1.0,0.0,0.0,3,7,1000,500.0,1947,0.0,98107,47.6718,-122.359,1640,4017,3.0,1.0,0.8,0.652448182,0.113997187
6/3/2014,272500.0,3,2.0,1410,7622,1.0,0.0,0.0,4,7,1410,0.0,1983,0.0,98058,47.4273,-122.147,1830,8330,1.5,0.0,15.16,5.947750186,0.437399093
3/23/2015,475000.0,3,1.75,1680,3420,1.0,0.0,0.0,3,7,960,720.0,1992,0.0,98115,47.6855,-122.291,1680,4080,1.7142857142857142,1.0,3.54,1.084078734,0.094820106
8/18/2014,624000.0,4,1.75,2710,9216,1.0,0.0,0.0,3,8,1440,1270.0,1961,0.0,98126,47.5523,-122.37899999999999,1960,6350,2.2857142857142856,1.0,4.39,0.908851196,0.30241376
7/2/2014,355000.0,3,1.75,1730,7416,1.5,0.0,0.0,3,7,1730,0.0,1954,0.0,98133,47.76,-122.34899999999999,1390,6490,1.7142857142857142,0.0,6.63,1.417017797,0.276538512
11/4/2014,345000.0,3,1.0,960,3844,1.0,0.0,0.0,3,7,960,0.0,1972,0.0,98133,47.7027,-122.346,1020,3844,3.0,0.0,2.87,1.284387699,0.147641514
11/20/2014,342000.0,4,2.5,2380,7792,2.0,0.0,0.0,3,8,2380,0.0,1993,0.0,98092,47.3273,-122.17299999999999,2260,7378,1.6,0.0,20.89,7.248591576,0.503535928
2/18/2015,221347.0,3,2.0,1580,6655,1.0,0.0,0.0,3,6,790,790.0,1944,0.0,98178,47.4927,-122.24799999999999,1090,6655,1.5,1.0,8.95,1.3180954740000002,0.380224185
7/18/2014,330000.0,3,2.5,1870,4657,2.0,0.0,0.0,3,8,1870,0.0,2000,0.0,98055,47.4615,-122.214,2290,4795,1.2,0.0,11.57,2.68779756,0.444468731
10/14/2014,850000.0,4,3.0,2550,3784,1.5,0.0,0.0,4,8,1750,800.0,1900,0.0,98103,47.6559,-122.338,2100,4560,1.3333333333333333,1.0,0.55,0.584874718,0.049341075
10/1/2014,478000.0,2,2.0,1200,1867,1.0,0.0,0.0,3,7,600,600.0,1924,1998.0,98109,47.626999999999995,-122.345,1790,2221,1.0,1.0,1.06,0.263466068,0.108131229
1/16/2015,820000.0,4,2.75,2420,4635,1.5,0.0,0.0,5,7,2420,0.0,1905,0.0,98103,47.681999999999995,-122.34700000000001,1590,3150,1.4545454545454546,0.0,1.68,0.16149823800000002,0.113316815
9/25/2014,812000.0,4,2.5,2270,5000,2.0,0.0,0.0,3,9,2270,0.0,2014,0.0,98117,47.6916,-122.37,1210,5000,1.6,0.0,1.82,1.216458243,0.159255494
5/20/2014,625000.0,4,2.5,3550,8048,2.0,0.0,0.0,3,9,3550,0.0,2007,0.0,98065,47.5422,-121.88799999999999,3920,7871,1.6,0.0,20.79,7.9732151,0.418648795
9/22/2014,289000.0,3,2.25,1670,6600,2.0,0.0,0.0,4,7,1670,0.0,1990,0.0,98042,47.3604,-122.089,1670,6801,1.3333333333333333,0.0,20.52,11.30139034,0.437399093
5/28/2014,345000.0,2,1.0,1080,4000,1.0,0.0,0.0,3,7,1080,0.0,1940,0.0,98117,47.6902,-122.387,1530,4240,2.0,0.0,1.83,0.832202997,0.182035694
4/7/2015,874950.0,2,1.0,1080,4000,1.0,0.0,0.0,3,7,1080,0.0,1940,0.0,98117,47.6902,-122.387,1530,4240,2.0,0.0,1.83,0.832202997,0.182035694
5/28/2014,875000.0,3,2.75,2280,4280,1.0,0.0,0.0,5,7,1280,1000.0,1917,0.0,98103,47.6685,-122.335,1650,4280,1.0909090909090908,1.0,1.4,0.330267182,0.06956356400000001
7/23/2014,535000.0,2,3.5,2560,5000,1.0,0.0,0.0,4,6,1280,1280.0,1944,0.0,98107,47.6681,-122.368,1390,4000,0.5714285714285714,1.0,0.31,0.554682295,0.113859016
10/7/2014,770126.0,4,2.75,2390,9300,1.0,0.0,0.0,3,8,1430,960.0,1979,0.0,98004,47.6035,-122.206,1910,9348,1.4545454545454546,1.0,5.38,0.21287932,0.240961112
7/10/2014,710000.0,4,2.5,2870,8995,1.0,0.0,0.0,5,8,1870,1000.0,1968,0.0,98006,47.5678,-122.12799999999999,2670,9672,1.6,1.0,9.51,0.990787582,0.240961112
6/18/2014,465000.0,3,1.75,1510,4800,1.0,0.0,2.0,3,7,860,650.0,1925,0.0,98126,47.5667,-122.37200000000001,1510,4800,1.7142857142857142,1.0,3.34,1.136870878,0.263299785
3/1/2015,151000.0,2,0.75,720,5040,1.0,0.0,0.0,3,4,720,0.0,1949,0.0,98106,47.5323,-122.34700000000001,1290,4120,2.6666666666666665,0.0,5.48,2.890426977,0.313101777
8/15/2014,820000.0,3,2.5,2970,9600,2.0,0.0,0.0,3,9,2970,0.0,1994,0.0,98006,47.5422,-122.132,2970,9707,1.2,0.0,10.06,2.507532355,0.393844328
3/26/2015,160000.0,3,1.5,960,6497,1.0,0.0,0.0,4,7,960,0.0,1970,0.0,98023,47.3018,-122.37799999999999,1160,7080,2.0,0.0,21.46,1.692125153,0.508931224
7/1/2014,535000.0,4,1.75,1420,5000,1.5,0.0,0.0,4,7,1420,0.0,1945,0.0,98117,47.6771,-122.397,1490,5000,2.2857142857142856,0.0,1.18,0.467520197,0.173202949
4/23/2015,365000.0,3,2.25,1800,9010,1.0,0.0,0.0,3,7,1300,500.0,1975,0.0,98155,47.7722,-122.31200000000001,1950,10240,1.3333333333333333,1.0,7.91,2.228515814,0.281467547
2/20/2015,708000.0,4,2.5,3090,5600,2.0,0.0,0.0,3,9,3090,0.0,2005,0.0,98075,47.597,-121.979,3080,5788,1.6,0.0,15.98,4.180626944,0.13224325
7/9/2014,215000.0,3,1.0,1200,7280,1.0,0.0,0.0,4,7,1200,0.0,1967,0.0,98032,47.3724,-122.277,1200,8400,3.0,0.0,16.73,2.186093747,0.501579779
5/13/2014,570000.0,3,2.0,1530,5401,1.0,0.0,0.0,4,7,1530,0.0,1937,0.0,98115,47.68600000000001,-122.304,1640,5467,1.5,0.0,3.17,1.212506464,0.088909065
4/9/2015,370000.0,4,3.0,2490,5706,2.0,0.0,0.0,3,9,2490,0.0,2005,0.0,98042,47.3509,-122.165,2650,5880,1.3333333333333333,0.0,19.49,10.57414475,0.503535928
6/10/2014,608000.0,4,2.75,2490,9714,1.0,0.0,0.0,4,8,1400,1090.0,1983,0.0,98011,47.7496,-122.20100000000001,2060,15300,1.4545454545454546,1.0,9.64,3.235452177,0.275708061
11/11/2014,450000.0,3,1.75,1350,7200,1.0,0.0,0.0,5,7,1350,0.0,1954,0.0,98125,47.713,-122.28399999999999,1100,7200,1.7142857142857142,0.0,5.23,0.346792025,0.167473145
9/19/2014,530000.0,2,2.25,1260,1312,3.0,0.0,0.0,3,8,1260,0.0,2007,0.0,98103,47.6538,-122.35600000000001,1300,1312,0.8888888888888888,0.0,0.63,0.164255446,0.07903905
10/17/2014,680000.0,3,2.5,1800,4400,1.0,0.0,0.0,5,7,1350,450.0,1970,0.0,98199,47.6599,-122.396,1920,4400,1.2,1.0,0.27,0.239349904,0.164334217
1/8/2015,224000.0,3,1.75,1760,6300,1.0,0.0,0.0,3,7,1060,700.0,1963,0.0,98178,47.5003,-122.26,1340,7300,1.7142857142857142,1.0,8.26,1.010808849,0.361891121
8/29/2014,244000.0,3,1.75,1540,8885,1.0,0.0,0.0,4,7,1440,100.0,1980,0.0,98031,47.4031,-122.20100000000001,1540,12734,1.7142857142857142,1.0,15.52,6.74581556,0.503535928
4/8/2015,485000.0,4,1.75,1260,3880,1.0,0.0,0.0,5,7,860,400.0,1918,0.0,98117,47.687,-122.391,1000,3880,2.2857142857142856,1.0,1.71,0.589572213,0.183404831
1/12/2015,330000.0,4,2.5,2240,7589,2.0,0.0,0.0,3,8,2240,0.0,1994,0.0,98030,47.3824,-122.20700000000001,2250,7300,1.6,0.0,16.77,5.5268066660000015,0.503535928
12/31/2014,509000.0,4,2.0,1630,1724,1.5,0.0,0.0,3,6,1030,600.0,1915,1970.0,98119,47.6472,-122.36200000000001,1780,3810,2.0,1.0,0.83,0.33559767100000004,0.103173549
11/17/2014,440000.0,4,2.5,2350,7203,2.0,0.0,0.0,3,8,2350,0.0,1989,0.0,98059,47.5123,-122.15100000000001,2260,7274,1.6,0.0,10.53,2.424407626,0.415300639
12/10/2014,244000.0,3,2.0,1350,8587,1.0,0.0,0.0,3,7,1350,0.0,1998,0.0,98022,47.2073,-122.012,1350,8587,1.5,0.0,31.52,17.6503874,0.503535928
7/17/2014,399700.0,4,1.75,1320,4800,1.0,0.0,0.0,4,7,870,450.0,1930,0.0,98106,47.5534,-122.365,940,4800,2.2857142857142856,1.0,4.13,2.069390929,0.283210063
6/25/2014,519000.0,4,2.5,1950,2617,1.5,0.0,0.0,4,7,1250,700.0,1910,0.0,98107,47.6696,-122.37200000000001,1520,1438,1.6,1.0,0.3,0.618188782,0.122546532
5/8/2014,211000.0,4,1.0,2100,9200,1.0,0.0,0.0,3,7,1050,1050.0,1959,0.0,98168,47.476000000000006,-122.292,1540,10033,4.0,1.0,9.54,3.393642958,0.43165041
7/8/2014,950000.0,3,2.5,3480,7800,1.0,0.0,0.0,4,7,1750,1730.0,1941,1998.0,98177,47.7047,-122.37799999999999,3010,9918,1.2,1.0,2.72,0.25652056100000004,0.197647833
9/2/2014,410000.0,3,2.5,1830,2839,2.0,0.0,0.0,3,8,1830,0.0,1999,0.0,98074,47.6022,-122.021,1830,3011,1.2,0.0,14.0,2.3691797,0.13224325
3/25/2015,750000.0,4,2.0,2640,5000,2.0,0.0,0.0,3,7,2040,600.0,1949,0.0,98117,47.678000000000004,-122.375,1330,5000,2.0,1.0,0.87,1.028316847,0.145354869
9/10/2014,133400.0,3,1.0,900,2550,1.0,0.0,0.0,4,6,900,0.0,1978,0.0,98023,47.3036,-122.363,1120,2550,3.0,0.0,21.3,1.7779675,0.507470721
4/24/2015,240000.0,3,2.0,1553,6550,1.0,0.0,0.0,3,7,1553,0.0,1900,0.0,98022,47.2056,-121.994,1010,10546,1.5,0.0,32.02,24.44465911,0.503535928
6/4/2014,539000.0,3,2.5,1710,2300,2.0,0.0,0.0,3,8,1570,140.0,2005,0.0,98052,47.6743,-122.14200000000001,2120,2856,1.2,1.0,9.35,1.83765126,0.13224325
5/13/2014,465000.0,3,1.5,1270,5112,1.0,0.0,0.0,3,7,1270,0.0,1950,0.0,98115,47.676,-122.288,1580,5080,2.0,0.0,3.22,1.30938183,0.076267158
12/30/2014,620000.0,4,2.5,3040,9606,2.0,0.0,0.0,3,7,3040,0.0,2003,0.0,98053,47.6884,-122.044,1690,3849,1.6,0.0,13.92,3.306031768,0.13224325
10/20/2014,429950.0,3,1.75,1430,9750,1.0,0.0,0.0,5,7,1430,0.0,1962,0.0,98133,47.7441,-122.35700000000001,1630,9282,1.7142857142857142,0.0,5.49,0.999741233,0.258749417
7/7/2014,296475.0,3,2.5,1520,4170,2.0,0.0,0.0,3,7,1520,0.0,2004,0.0,98038,47.3842,-122.04,1560,4237,1.2,0.0,20.53,11.92335185,0.437399093
4/27/2015,330000.0,4,2.0,1820,9450,1.0,0.0,0.0,3,7,1100,720.0,1962,0.0,98155,47.7607,-122.329,1540,9450,2.0,1.0,6.9,2.353531053,0.274180664
8/1/2014,846000.0,4,3.25,2720,4000,2.0,0.0,1.0,3,10,2070,650.0,2014,0.0,98118,47.5554,-122.26700000000001,1450,4000,1.2307692307692308,1.0,4.68,0.30551305100000004,0.248601765
5/14/2015,725000.0,4,1.75,1980,5850,1.0,0.0,1.0,4,8,1380,600.0,1960,0.0,98116,47.5607,-122.391,1810,5850,2.2857142857142856,1.0,4.12,0.56106917,0.29947584
5/4/2015,369000.0,4,2.5,2550,7349,2.0,0.0,0.0,3,9,2550,0.0,1989,0.0,98023,47.3059,-122.34899999999999,2400,8508,1.6,0.0,21.12,2.195785194,0.511431829
6/18/2014,535000.0,3,2.0,2120,4080,2.0,0.0,0.0,3,7,2120,0.0,2003,0.0,98053,47.681999999999995,-122.037,2280,4080,1.5,0.0,14.06,3.609678652,0.13224325
12/18/2014,229950.0,4,1.5,1570,6717,1.0,0.0,0.0,5,6,1570,0.0,1911,0.0,98002,47.306999999999995,-122.21700000000001,1140,6716,2.6666666666666665,0.0,21.67,5.826510917999999,0.503535928
4/23/2015,229999.0,3,1.75,1310,6960,1.0,0.0,0.0,4,7,1310,0.0,1974,0.0,98092,47.2761,-122.15299999999999,1580,7200,1.7142857142857142,0.0,24.54,9.497049192999999,0.503535928
8/25/2014,850000.0,5,3.5,3150,4120,2.0,0.0,0.0,3,8,2460,690.0,1911,2007.0,98115,47.6754,-122.315,2080,4160,1.4285714285714286,1.0,2.27,0.733805695,0.062125519
10/30/2014,513000.0,2,1.0,1840,4322,1.0,0.0,0.0,4,7,1160,680.0,1914,0.0,98144,47.5764,-122.289,1750,4322,2.0,1.0,2.9,0.289218395,0.183745324
9/26/2014,401000.0,3,1.0,1120,8321,1.0,0.0,0.0,4,6,1120,0.0,1941,0.0,98027,47.5631,-122.09100000000001,1980,8671,3.0,0.0,11.25,0.462047501,0.240961112
9/5/2014,260000.0,3,2.5,1440,2500,2.0,0.0,0.0,3,7,1440,0.0,2006,0.0,98146,47.511,-122.359,1440,5000,1.2,0.0,6.98,1.315548444,0.37098702
1/21/2015,205000.0,4,1.5,1420,8063,1.0,0.0,0.0,3,7,940,480.0,1962,0.0,98198,47.4174,-122.316,1330,7515,2.6666666666666665,1.0,13.49,1.151683792,0.498346866
2/10/2015,620000.0,3,2.25,2010,7495,1.0,0.0,0.0,4,8,1570,440.0,1979,0.0,98027,47.5613,-122.083,2050,8402,1.3333333333333333,1.0,11.64,0.148507997,0.240961112
8/11/2014,229000.0,3,1.5,1200,5000,1.0,0.0,0.0,3,6,1200,0.0,1979,0.0,98146,47.5122,-122.35700000000001,1440,2500,2.0,0.0,6.89,1.428577799,0.366871227
5/9/2014,445000.0,2,2.0,1150,6634,1.0,0.0,0.0,3,7,860,290.0,1940,0.0,98115,47.7001,-122.309,1680,6892,1.0,1.0,3.84,1.580977614,0.117487501
5/14/2014,215000.0,2,1.0,1240,7200,1.0,0.0,0.0,3,7,1240,0.0,1967,0.0,98168,47.4971,-122.28200000000001,1130,9200,2.0,0.0,8.19,1.879581427,0.378125893
7/29/2014,504975.0,2,2.5,1900,4871,2.0,0.0,0.0,3,8,1900,0.0,2005,0.0,98053,47.7132,-122.03399999999999,1640,4780,0.8,0.0,15.06,4.871019578,0.13224325
3/11/2015,205000.0,3,1.0,1120,8342,1.0,0.0,0.0,4,7,1120,0.0,1976,0.0,98042,47.3732,-122.116,1190,6660,3.0,0.0,19.11,9.950491486,0.503535928
7/30/2014,152275.0,1,1.0,1020,6871,1.0,0.0,0.0,3,6,1020,0.0,1937,0.0,98146,47.5051,-122.338,1260,6933,1.0,0.0,7.37,1.712980814,0.359383325
3/25/2015,586000.0,4,2.25,1930,8338,1.0,0.0,0.0,3,8,1930,0.0,1968,0.0,98125,47.7026,-122.285,2280,7616,1.7777777777777777,0.0,4.62,0.515157278,0.142159846
10/17/2014,779950.0,2,2.5,2680,7625,1.0,0.0,0.0,3,9,2680,0.0,2002,0.0,98053,47.7094,-122.024,2310,7395,0.8,0.0,15.36,4.945127275,0.13224325
10/29/2014,610000.0,4,2.25,2200,7200,1.0,0.0,2.0,4,8,1220,980.0,1958,0.0,98144,47.5818,-122.296,1940,6000,1.7777777777777777,1.0,2.42,0.395409913,0.163746116
7/8/2014,405000.0,3,1.5,1010,7683,1.5,0.0,0.0,5,7,1010,0.0,1953,0.0,98125,47.72,-122.318,1550,7271,2.0,0.0,4.57,1.893899337,0.162882539
5/9/2014,320000.0,4,2.25,2310,7490,2.0,0.0,0.0,3,8,2310,0.0,1980,0.0,98055,47.4379,-122.19200000000001,2310,8480,1.7777777777777777,0.0,13.49,4.43191056,0.444468731
9/19/2014,356000.0,3,1.0,920,3863,1.0,0.0,0.0,3,6,920,0.0,1970,0.0,98118,47.5524,-122.27,1080,5150,3.0,0.0,4.78,0.470466817,0.246251956
2/26/2015,794500.0,5,3.0,3030,4120,1.5,0.0,0.0,4,7,1930,1100.0,1913,0.0,98115,47.6771,-122.319,1280,3090,1.6666666666666667,1.0,2.26,0.517748023,0.070196236
5/8/2014,349000.0,3,1.75,1590,9620,1.0,0.0,0.0,3,7,1590,0.0,1988,0.0,98059,47.4815,-122.152,2980,9398,1.7142857142857142,0.0,12.01,2.853681109,0.437399093
10/16/2014,700000.0,3,1.5,2240,7227,2.0,0.0,1.0,3,9,1440,800.0,1977,0.0,98008,47.6208,-122.09299999999999,3150,16150,2.0,1.0,10.63,0.075784215,0.13224325
3/24/2015,523000.0,3,2.5,2400,6182,2.0,0.0,0.0,3,8,2400,0.0,1998,0.0,98065,47.5363,-121.87,2420,5829,1.2,0.0,21.7,8.882579713,0.418648795
5/5/2015,500000.0,4,2.5,2960,5027,2.0,0.0,0.0,3,7,2960,0.0,2000,0.0,98065,47.5328,-121.881,2760,5500,1.6,0.0,21.27,8.442688574,0.418648795
7/7/2014,1450000.0,4,3.25,3770,4103,2.0,0.0,0.0,5,9,2710,1060.0,1925,0.0,98109,47.64100000000001,-122.34899999999999,2560,4160,1.2307692307692308,1.0,0.6,0.312951252,0.094585766
10/15/2014,333000.0,4,2.0,2750,9001,1.0,0.0,0.0,3,8,2750,0.0,2008,0.0,98055,47.457,-122.189,1340,11050,2.0,0.0,12.39,3.2703765060000003,0.437399093
7/17/2014,580000.0,3,1.75,2100,6874,1.0,0.0,0.0,3,7,1300,800.0,1943,0.0,98115,47.6724,-122.279,2220,5912,1.7142857142857142,1.0,3.45,0.7697670459999999,0.07732773400000001
8/1/2014,289950.0,4,1.75,1500,8400,1.0,0.0,0.0,3,7,1200,300.0,1956,0.0,98188,47.4531,-122.273,1780,9913,2.2857142857142856,1.0,11.25,4.261746661,0.479510568
2/19/2015,375000.0,2,1.0,710,4618,1.0,0.0,1.0,3,5,710,0.0,1925,0.0,98199,47.64,-122.39399999999999,1810,4988,2.0,0.0,1.11,0.592209926,0.167213052
7/21/2014,324950.0,3,1.75,2050,6720,1.0,0.0,2.0,3,7,1050,1000.0,1939,0.0,98178,47.5058,-122.235,2380,7260,1.7142857142857142,1.0,8.39,0.187971665,0.371856557
5/12/2014,630000.0,4,2.0,1770,6000,2.0,0.0,0.0,5,7,1770,0.0,1911,0.0,98199,47.6493,-122.40100000000001,1340,6000,2.0,0.0,0.93,0.959448686,0.171650425
5/1/2015,872500.0,4,2.0,1990,6000,1.0,0.0,0.0,3,9,1260,730.0,1956,2015.0,98199,47.6515,-122.397,1770,6000,2.0,1.0,0.7,0.82131753,0.16570199300000002
2/22/2015,490000.0,2,1.0,1760,5250,1.0,0.0,2.0,4,7,1000,0.0,1951,0.0,98126,47.5577,-122.37899999999999,1760,5400,2.0,0.0,4.04,1.007806283,0.290412282
5/5/2015,310000.0,2,1.0,1020,8102,1.0,0.0,0.0,3,7,1020,0.0,1956,0.0,98056,47.5135,-122.193,1770,7291,2.0,0.0,9.08,0.548779008,0.393844328
7/14/2014,269950.0,3,2.5,1520,8720,1.0,0.0,0.0,3,7,1080,440.0,1981,0.0,98058,47.4267,-122.15700000000001,1720,7551,1.2,1.0,14.95,5.797571701,0.437399093
8/19/2014,300000.0,3,1.75,1310,9761,1.0,0.0,0.0,3,7,1310,0.0,1967,0.0,98034,47.721000000000004,-122.228,1490,9600,1.7142857142857142,0.0,7.36,1.244217834,0.128667689
4/15/2015,278000.0,3,2.25,2120,9804,2.0,0.0,0.0,3,7,2120,0.0,1994,0.0,98042,47.3596,-122.16,2120,7200,1.3333333333333333,0.0,19.03,10.04028155,0.503535928
12/1/2014,342000.0,3,2.25,1200,2845,2.0,0.0,0.0,3,7,1200,0.0,1986,0.0,98034,47.7151,-122.20299999999999,1220,2140,1.3333333333333333,0.0,8.02,0.945978692,0.128667689
5/6/2015,190000.0,4,1.75,1900,9861,1.0,0.0,0.0,4,7,1900,0.0,1967,0.0,98038,47.3615,-122.057,1720,7967,2.2857142857142856,0.0,21.29,13.40768921,0.437399093
11/21/2014,387000.0,2,1.5,1010,948,3.0,0.0,0.0,3,8,1010,0.0,1999,0.0,98103,47.6529,-122.355,1330,1318,1.3333333333333333,0.0,0.56,0.141633068,0.080227436
3/4/2015,279950.0,3,2.25,1850,7480,2.0,0.0,0.0,3,7,1850,0.0,1978,0.0,98058,47.452,-122.15899999999999,1870,7480,1.3333333333333333,0.0,13.42,4.173521686,0.437399093
6/10/2014,480000.0,5,2.5,2732,9500,1.0,0.0,2.0,4,8,1870,862.0,1975,0.0,98003,47.3436,-122.323,2720,10000,2.0,1.0,18.54,0.282979107,0.498346866
5/8/2014,835000.0,4,2.0,1910,6960,1.5,0.0,0.0,5,8,1910,0.0,1941,0.0,98103,47.6893,-122.348,1360,3300,2.0,0.0,2.03,0.6108156889999999,0.120265119
3/3/2015,1500000.0,5,3.5,3520,5400,2.0,0.0,0.0,3,9,2400,1120.0,2008,0.0,98119,47.6364,-122.363,1360,3600,1.4285714285714286,1.0,0.66,0.881836507,0.120648311
3/26/2015,771000.0,4,2.0,2220,3760,1.5,0.0,0.0,4,7,1370,850.0,1929,0.0,98117,47.6876,-122.368,1620,3760,2.0,1.0,1.55,1.506038306,0.15059962300000002
8/7/2014,1230000.0,4,2.25,2020,5800,1.0,0.0,3.0,4,9,1760,260.0,1941,0.0,98199,47.6471,-122.412,3100,5800,1.7777777777777777,1.0,1.38,0.251302635,0.190130829
10/17/2014,600000.0,4,2.5,2090,7290,1.0,0.0,0.0,5,8,1420,670.0,1966,0.0,98007,47.623999999999995,-122.14200000000001,2110,8436,1.6,1.0,8.36,1.895345413,0.13224325
7/2/2014,305000.0,3,1.0,1580,7424,1.0,0.0,0.0,3,7,1010,570.0,1962,0.0,98058,47.4607,-122.171,1710,7772,3.0,1.0,12.61,3.380819363,0.437399093
1/22/2015,370000.0,3,2.5,1070,1219,2.0,0.0,0.0,3,7,720,350.0,2004,0.0,98116,47.5618,-122.384,1070,1254,1.2,1.0,3.89,0.870320483,0.288875307
6/30/2014,492650.0,4,1.75,2120,9786,1.0,0.0,0.0,3,8,1640,480.0,1967,0.0,98177,47.7753,-122.365,2310,8787,2.2857142857142856,1.0,7.6,1.292392262,0.334098778
3/17/2015,278000.0,5,1.5,1820,8712,1.0,0.0,0.0,5,7,1090,730.0,1960,0.0,98032,47.3712,-122.289,1820,8712,3.333333333333333,1.0,16.75,1.620570291,0.501579779
9/2/2014,351000.0,4,1.0,1430,8400,1.0,0.0,0.0,3,6,730,700.0,1969,0.0,98072,47.7417,-122.17200000000001,1310,8240,4.0,1.0,10.27,3.268546595,0.275708061
6/16/2014,850000.0,4,3.5,4140,7089,2.0,0.0,0.0,3,10,3160,980.0,2003,0.0,98034,47.7059,-122.2,2640,8896,1.1428571428571428,1.0,7.8,0.562455853,0.128667689
8/11/2014,885000.0,2,2.0,1313,3600,1.0,0.0,0.0,3,8,1313,0.0,1904,2012.0,98119,47.6369,-122.365,1080,3600,1.0,0.0,0.61,0.878906119,0.121547834
8/5/2014,185000.0,3,1.75,1080,9262,1.0,0.0,0.0,3,7,1080,0.0,1968,0.0,98178,47.4883,-122.24799999999999,1090,9262,1.7142857142857142,0.0,9.24,1.614316202,0.392078286
9/25/2014,440000.0,5,3.0,2730,6000,1.0,0.0,0.0,3,8,1470,1260.0,1979,0.0,98178,47.4994,-122.234,2590,6000,1.6666666666666667,1.0,8.81,0.501216455,0.389426966
8/21/2014,299000.0,3,2.25,2540,9961,1.0,0.0,0.0,4,8,1320,1220.0,1969,0.0,98031,47.41,-122.208,1870,10251,1.3333333333333333,1.0,14.96,6.2498423060000015,0.503535928
3/17/2015,420000.0,3,1.5,1540,7506,1.0,0.0,0.0,5,7,1540,0.0,1961,0.0,98155,47.7565,-122.325,2180,7653,2.0,0.0,6.68,2.070020357,0.250193018
